price,style,link,name
25.00,Pilsner - ,https://www.wbeer.com.br/cervejas/lager/barco-gans-600ml/prod795.html,Barco Gans - 600ml
25.00,Doppelbock - ,https://www.wbeer.com.br/cervejas/ale/barco-viuva-negra-600ml/prod13915.html,Barco Viúva Negra - 600ml
25.00,Weiss - ,https://www.wbeer.com.br/cervejas/ale/barco-thai-600ml/prod1189.html,Barco Thai - 600ml
24.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/st-bernardus-tripel-330ml/prod1027.html,St. Bernardus Tripel - 330ml
,,http://www.mundodascervejas.com/cerveja-fullers-past-masters-old-burton-extra-500ml,Cerveja Fuller's Past Masters Old Burton Extra - 500ml
31.00,Fruit Beer - ,https://www.wbeer.com.br/cervejas/ale/du-bocq-blanche-namur-rose-330ml/prod13552.html,Du Bocq Blanche Namur Rose - 330ml
25.00,Belgian Dark Strog ale - ,https://www.wbeer.com.br/cervejas/ale/gouden-carolus-classic-330ml/prod1045.html,Gouden Carolus Classic - 330ml
,American Pale Ale,http://www.mundodascervejas.com/cerveja-anchor-liberty-ale-355ml,Cerveja Anchor Liberty Ale - 355ml (Val. 01/04/2016)
26.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/gouden-carolus-tripel-330ml/prod1044.html,Gouden Carolus Tripel - 330ml
,American Pale Ale,http://www.mundodascervejas.com/cerveja-jupiter-american-pale-ale-300ml,Cerveja Jupiter American Pale Ale - 310ml (Val. 30/04/2016)
26.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/chimay-white-330ml/prod1021.html,Chimay White - 330ml
21.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/meantime-ipa-330ml/prod289.html,Meantime Ipa - 330ml
19.00,Dunkelweizen - ,https://www.wbeer.com.br/cervejas/ale/ayinger-ur-weisse-500ml/prodH1248.html,Ayinger Ur Weisse - 500ml
,,http://www.mundodascervejas.com/cerveja-emelisse-oerpils-330ml,Cerveja Emelisse Oerpils - 330ml (Val. 30/12/2014)
,,http://www.mundodascervejas.com/cerveja-fantome-triple-gourmet-750ml,Cerveja Fantôme Triple Gourmet - 750ml (Val. 31/03/2015)
,,http://www.mundodascervejas.com/cerveja-tupiniquim-loucura-de-baco-310ml,Cerveja Tupiniquim Loucura de Baco - 310ml (Val. 30/10/2016)
,Bohemian Pilsener,http://www.mundodascervejas.com/cerveja-zatec-blue-label-500ml,Cerveja Žatec Blue Label - 500ml (Val. 30/12/2015)
,Belgian Dark Strong Ale,http://www.mundodascervejas.com/cerveja-triporteur-full-moon-12-330ml,Cerveja Triporteur Full Moon 12 - 330ml (Val. 25/11/2015)
,,http://www.mundodascervejas.com/cerveja-brooklyn-local-2-750ml.html,Cerveja Brooklyn Local 2 - 750ml (Val. 30/03/2015)
,India Pale Ale (IPA),http://www.mundodascervejas.com/cerveja-fullers-india-pale-ale-500ml.html,Cerveja Fuller's India Pale Ale - 500ml (Val. 30/09/2016)
32.00,Bock - ,https://www.wbeer.com.br/cervejas/lager/aecht-schlenkerla-rauchbier-urbock-500ml/prod14173.html,Aecht Schlenkerla Rauchbier Urbock - 500ml
,,http://www.mundodascervejas.com/cerveja-la-trappe-isidor-330ml,Cerveja La Trappe Isid'or - 330ml (Val. 30/03/2016)
36.50,Imperial Pilsner - ,https://www.wbeer.com.br/cervejas/lager/to-ol-brown-paper-bag-hoppy-imperial-lager-375ml/prod12378.html,To Øl Brown Paper Bag Hoppy Imperial Lager - 375ml
,,http://www.mundodascervejas.com/cerveja-morada-gasoline-soul-355ml,Cerveja Morada Gasoline Soul - 355ml (Val. 31/07/2015)
,India Pale Ale (IPA),http://www.mundodascervejas.com/cerveja-hitachino-nest-japanese-classic-ale-330ml,Cerveja Hitachino Nest Japanese Classic Ale - 330ml (Val. 11/2015)
,India Pale Ale,http://www.mundodascervejas.com/cerveja-evil-twin-falco-ipa-355ml,Cerveja Evil Twin Falco IPA - 355ml (Val. 19/04/2016)
,,http://www.mundodascervejas.com/cerveja-dundee-india-pale-ale-355ml,Cerveja Dundee India Pale Ale - 355ml (Val. 17/12/2014)
,Old Ale,http://www.mundodascervejas.com/cerveja-hens-tooth-500ml,Cerveja Hen's Tooth - 500ml (Val. 01/09/2015)
,Belgian Dark Strong Ale,http://www.mundodascervejas.com/cerveja-north-coast-brother-thelonious-355ml,Cerveja North Coast Brother Thelonious - 355ml (Val. 04/11/2016)
31.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/struise-xxx-rye-triple-reserva-bourbon-barrel-aged-2013-330ml/prod12485.html,Struise XXX Rye Triple Reserva Bourbon Barrel Aged 2013 - 330ml
28.00,Witbier - ,https://www.wbeer.com.br/cervejas/ale/la-trappe-witte-330ml/prod929.html,La Trappe Witte - 330ml
24.00,Dubbel - ,https://www.wbeer.com.br/cervejas/ale/chimay-red-cap-330ml/prod199.html,Chimay Red Cap - 330ml
26.00,Amber Ale - ,https://www.wbeer.com.br/cervejas/ale/ballast-point-calico-amber-ale-355ml/prod13341.html,Ballast Point Calico Amber Ale - 355ml
28.00,Weizenbock - ,https://www.wbeer.com.br/cervejas/ale/riegele-augustos-500ml/prod13549.html, Riegele Augustos - 500ml
26.00,Brown Ale - ,https://www.wbeer.com.br/cervejas/ale/young-s-special-london-ale-500ml/prod438.html,Young´s Special London Ale - 500ml
27.00,Kölsch - ,https://www.wbeer.com.br/cervejas/ale/ballast-point-pale-ale-355ml/prod924.html,Ballast Point Pale Ale - 355ml
31.00,American Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/oakham-citra-500ml/prod14158.html,Oakham Citra - 500ml
,Bavarian IPA,http://www.mundodascervejas.com/cerveja-invicta-damiana-bavarian-ipa-500ml,Cerveja Invicta Damiana Bavarian IPA - 500ml (Val. 03/11/2015)
31.00,Blond Ale - ,https://www.wbeer.com.br/cervejas/ale/oakham-bishops-farewell-500ml/prod14159.html,Oakham Bishops Farewell - 500ml
,Fruit Lambic,http://www.mundodascervejas.com/cerveja-kriek-boon-375ml,Cerveja Kriek Boon - 375ml (Val. 22/05/2017)
,Russian Imperial Stout,http://www.mundodascervejas.com/cerveja-fullers-imperial-stout-500ml,Cerveja Fuller's Imperial Stout - 500ml (Val. 01/12/2023)
31.00,Bitter - ,https://www.wbeer.com.br/cervejas/ale/oakham-jeffrey-hudson-bitter-500ml/prod14160.html,Oakham Jeffrey Hudson Bitter - 500ml
,Premium Honey Wheat Ale,http://www.mundodascervejas.com/cerveja-colorado-appia-600ml.html,Cerveja Colorado Appia - 600ml (Val. 16/12/2015)
,Foreign Extra Stout,http://www.mundodascervejas.com/cerveja-coopers-best-extra-stout-375ml.html,Cerveja Coopers Best Extra Stout - 375ml (Val. 03/07/2016)
32.00,Dubbel - ,https://www.wbeer.com.br/cervejas/ale/du-bocq-gauloise-brune-330ml/prod13556.html,Du Bocq Gauloise Brune - 330ml
22.00,Blond Ale - ,https://www.wbeer.com.br/cervejas/ale/william-bros-brids-bees-500ml/prod990.html,William Bros Brids & Bees - 500ml
,Belgian Golden Strong Ale,http://www.mundodascervejas.com/cerveja-stillwater-follows-750ml,Cerveja Stillwater As Follows - 750ml (Val. 23/11/2015)
26.00,Witbier - ,https://www.wbeer.com.br/cervejas/ale/coronado-orange-wit-355ml/prod925.html,Coronado Orange Wit - 355ml
26.50,Red Ale - ,https://www.wbeer.com.br/cervejas/ale/coronado-mermaid-red-355ml/prod477.html,Coronado Mermaid Red - 355ml
22.00,Altbier - ,https://www.wbeer.com.br/cervejas/ale/william-bros-caesar-augustus-hibrid-beer-500ml/prod991.html,William Bros Caesar Augustus Hibrid Beer -500ml
23.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/brewdog-punk-ipa-330ml/prod225.html,Brewdog Punk Ipa - 330ml
23.50,Quadruppel - ,https://www.wbeer.com.br/cervejas/ale/wals-quadruppel-375ml/prod295.html,Wals Quadruppel - 375ml
24.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/wals-42-farmhouse-ale-375ml/prod13095.html,Wals 42 Farmhouse Ale - 375ml
19.00,Stout - ,https://www.wbeer.com.br/cervejas/ale/young-s-double-chocolate-stout-500ml/prod7313.html,Young´s Double Chocolate Stout - 500ml
28.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/la-trappe-tripel-330ml/prod927.html, La Trappe Tripel - 330ml
30.00,Flanders Red - ,https://www.wbeer.com.br/cervejas/lambic/liefmans-cuvee-brut-375ml/prod7330.html,Liefmans Cuvée Brut - 375ml
31.00,Quadruppel - ,https://www.wbeer.com.br/cervejas/ale/la-trappe-quadrupel-330ml/prod952.html,La Trappe Quadrupel - 330ml
40.50,Quadruppel - ,https://www.wbeer.com.br/cervejas/ale/struise-rio-reserva-2011-330ml/prod12610.html,Struise Rio Reserva 2011 - 330ml
28.00,Dubbel - ,https://www.wbeer.com.br/cervejas/ale/la-trappe-dubbel-330ml/prod926.html,La Trappe Dubbel - 330ml
27.00,Fruit Beer - ,https://www.wbeer.com.br/cervejas/ale/du-bocq-redbocq-250ml/prod14257.html,Du Bocq Redbocq - 250ml
23.00,Pilsner - ,https://www.wbeer.com.br/cervejas/lager/estrella-damm-daura-330ml/prod278.html,Estrella Damm Daura - 330ml
22.00,Weizenbock - ,https://www.wbeer.com.br/cervejas/ale/erdinger-pikantus-500ml/prod13346.html,Erdinger Pikantus - 500ml
30.50,Quadruppel - ,https://www.wbeer.com.br/cervejas/ale/struise-sint-amatus-12-2013-330ml/prod12096.html,Struise Sint Amatus 12 2013 - 330ML
21.00,Fruit Beer - ,https://www.wbeer.com.br/cervejas/ale/wells-banana-bread-500ml/prod417.html,Wells Banana Bread - 500ml
21.50,Weiss - ,https://www.wbeer.com.br/cervejas/ale/coruja-alba-weizen-500ml/prod13773.html, Coruja Alba Weizen  - 500ml
,,http://www.mundodascervejas.com/cerveja-cuvee-des-trolls-250ml.html,Cerveja Cuvée des Trolls - 250ml (Val. 26/02/2016)
,,http://www.mundodascervejas.com/cerveja-abbaye-des-rocs-blonde-330ml.html,Cerveja Abbaye des Rocs Blonde - 330ml (Val. 05/02/2015)
22.00,Specialty Beer - ,https://www.wbeer.com.br/cervejas/ale/la-chouffe-belgian-specialty-ale-330ml/prod7323.html, La Chouffe Belgian Specialty Ale - 330ml
21.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/maredsous-10-tripel-330ml/prod7332.html,Maredsous 10 Tripel - 330ml
27.50,Specialty Beer - ,https://www.wbeer.com.br/cervejas/ale/to-ol-ov-ral-wild-yeast-ipa-330ml/prod12399.html,To Øl Ov-ral Wild Yeast IPA - 330ml
25.00,Sidra - ,https://www.wbeer.com.br/cervejas/ale/aspall-perronelle-s-blush-cydre-330ml/prod1120.html,Aspall Perronelle´S Blush Cydre - 330ml
27.00,Imperial IPA - ,https://www.wbeer.com.br/cervejas/ale/to-ol-dangerously-close-to-stupid-330ml/prod12380.html,To Øl Dangerously Close To Stupid - 330ml
42.00,Barley Wine - ,https://www.wbeer.com.br/cervejas/ale/to-ol-mine-is-bigger-than-yours-barley-wine-375ml/prod12398.html,To Øl  Mine Is Bigger Than Yours Barley Wine - 375ml
43.50,American Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-reale-extra-750ml/prod12113.html,Birra del Borgo ReAle Extra - 750ml
25.00,Premium Lager - ,https://www.wbeer.com.br/cervejas/lager/harviestoun-schiehallion-330ml/prod405.html,Harviestoun Schiehallion - 330ml
,,http://www.mundodascervejas.com/cerveja-pauwel-kwak-330ml.html,Cerveja Pauwel Kwak - 330ml (Val. 24/05/2015)
43.50,Imperial Pilsner - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-my-antonia-750ml/prod12115.html,Birra del Borgo My Antonia - 750ml
,,http://www.mundodascervejas.com/cerveja-fantome-magic-ghost-750ml,Cerveja Fantôme Magic Ghost - 750ml (Val. 30/01/2016)
,Specialty Beer,http://www.mundodascervejas.com/cerveja-meantime-cranberry-stout-750ml,Cerveja Meantime Cranberry Stout - 750ml (Val. 06/09/2015)
16.50,Imperial Pilsner - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-my-antonia-330ml/prod12126.html,Birra del Borgo My Antonia - 330ML
18.00,Black IPA - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-hoppy-cat-330ml/prod12122.html,Birra del Borgo Hoppy Cat - 330ml
22.00,Witbier - ,https://www.wbeer.com.br/cervejas/ale/wals-witte-600ml/prod298.html,Wals Witte - 600ml
21.00,Red Ale - ,https://www.wbeer.com.br/cervejas/ale/meantime-yakima-red-330ml/prod455.html,Meantime Yakima Red - 330ml
21.00,Dry Stout - ,https://www.wbeer.com.br/cervejas/ale/coopers-best-extra-stout-375ml/prod10005.html,Coopers Best Extra Stout - 375ml
24.00,Doppelbock - ,https://www.wbeer.com.br/cervejas/ale/riegele-speziator-500ml/prod14246.html,Riegele Speziator - 500ml
24.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/st-feuillien-saison-330ml/prod1033.html,St. Feuillien Saison - 330ml
23.50,Sidra - ,https://www.wbeer.com.br/cervejas/ale/aspall-premier-cru-suffolk-cyder-330ml/prod1119.html,Aspall Premier Cru Suffolk Cyder - 330ml
,,http://www.mundodascervejas.com/cerveja-honey-brown-lager-355ml,Cerveja Honey Brown Lager - 355ml (Val. 08/01/2015)
25.00,Blond Ale - ,https://www.wbeer.com.br/cervejas/ale/harviestoun-bitter-twisted-330ml/prod457.html,Harviestoun Bitter & Twisted - 330ml
23.00,Red Ale - ,https://www.wbeer.com.br/cervejas/ale/brewdog-5am-saint-330ml/prod213.html, BrewDog 5AM Saint - 330ml
27.00,Witbier - ,https://www.wbeer.com.br/cervejas/ale/du-bocq-blanche-namur-330ml/prod13551.html,Du Bocq Blanche Namur - 330ml
,,http://www.mundodascervejas.com/cerveja-bodebrown-hop-weiss-500ml.html,Cerveja Bodebrown Hop Weiss - 500ml (venc. 30/06/2014)
23.00,Pilsner - ,https://www.wbeer.com.br/cervejas/lager/czechvar-500ml/prod894.html,Czechvar - 500ml
32.00,Fruit Beer - ,https://www.wbeer.com.br/cervejas/ale/du-bocq-gauloise-fruits-rouges-330ml/prod14254.html,Du Bocq Gauloise Fruits Rouges - 330Ml
22.00,ESB - ,https://www.wbeer.com.br/cervejas/ale/old-speckled-hen-500ml/prod1122.html,Old Speckled  Hen - 500ml
22.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/tupiniquim-anunciacao-ipa-310-ml/prod14357.html,Tupiniquim Anunciação  Ipa - 310 ml
24.00,Weizenbock - ,https://www.wbeer.com.br/cervejas/ale/schneider-weisse-tap-5-meine-hopfenweisse-500ml/prod913.html,Schneider Weisse Tap 5 Meine Hopfenweisse - 500ml
20.00,Amber lager - ,https://www.wbeer.com.br/cervejas/lager/bernard-amber-lager-500ml/prod249.html,Bernard Amber Lager - 500ml
24.00,Winter Ale - ,https://www.wbeer.com.br/cervejas/ale/hop-valley-festeroo-winter-ale-355ml/prod14287.html,Hop Valley Festeroo Winter Ale - 355Ml
,,http://www.mundodascervejas.com/cerveja-leffe-rituel-9-250ml,Cerveja Leffe Rituel 9° - 250ml (Val. 06/01/2015)
26.90,Amber Ale,http://www.emporioveredas.com.br/cerveja-rogue-american-amber-ale-355ml.html,Cerveja Rogue American Amber Ale 355ml
30.90,Bock,http://www.emporioveredas.com.br/cerveja-rogue-dead-guy-ale-355ml.html,Cerveja Rogue Dead Guy Ale 355ml
30.90,Brown Ale,http://www.emporioveredas.com.br/cerveja-rogue-hazelnut-brown-355ml.html,Cerveja Rogue Hazelnut Brown 355ml
21.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/to-ol-ipanema-330ml/prod12752.html,To Øl Ipanema - 330ml
15.40,Pale Ale   ,http://www.emporioveredas.com.br/cerveja-sy-american-pale-ale-355ml.html,Cerveja Shipyard American Pale Ale 355ml
26.00,Pale Lager - ,https://www.wbeer.com.br/cervejas/lager/coruja-strix-ipl-500ml/prod13291.html,Coruja Strix IPL - 500ml
26.00,Dark Lager - ,https://www.wbeer.com.br/cervejas/lager/coruja-noctua-500ml/prod13292.html,Coruja Noctua - 500ml
16.80,India Pale Ale,http://www.emporioveredas.com.br/cerveja-sy-black-ipa-355ml.html,Cerveja Shipyard Black Ipa 355ml
21.60,Dark Gold,http://www.emporioveredas.com.br/cerveja-roman-adriaen-brouwer-dark-gold-330ml.html,Cerveja Roman Adriaen Brouwer Dark Gold 330ml
13.99,Lager,http://www.emporioveredas.com.br/cerveja-tsing-tao-640ml.html,Cerveja Tsing Tao 640ml
8.99,Lager,http://www.emporioveredas.com.br/cerveja-tsing-tao-330ml.html,Cerveja Tsing Tao 330ml
14.10,Pilsner,http://www.emporioveredas.com.br/cerveja-roman-black-hole-250ml.html,Cerveja Roman Black Hole 250ml
,American Stout,http://www.mundodascervejas.com/cerveja-2cabecas-rio-de-colonia-500ml,Cerveja 2cabeças Rio de Colônia - 500ml (Val. 15/04/2016)
38.30,Saison,http://www.emporioveredas.com.br/cerveja-dupont-avec-les-bons-veoux-375ml.html,Cerveja Dupont Avec Les Bons Veoux 375ml
,English Barleywine,http://www.mundodascervejas.com/cerveja-fullers-golden-pride-500ml,Cerveja Fuller's Golden Pride - 500ml (Val. 12/06/2016)
17.10,Saison,http://www.emporioveredas.com.br/cerveja-dupont-saison-biologique-250ml.html,Cerveja Dupont Saison Biologique 250ml
19.50,Tripel,http://www.emporioveredas.com.br/cerveja-dubuisson-bush-ambree-330ml.html,Cerveja Dubuisson Tripel Bush Ambree 330ml
17.90,Fruit Beer,http://www.emporioveredas.com.br/cerveja-silly-pink-killer-250ml.html,Cerveja Silly Pink Killer 250ml 
15.60,Strong Ale,http://www.emporioveredas.com.br/cerveja-dubuisson-cuvee-de-trolls-330ml.html,Cerveja Dubuisson Cuvee De Trolls 330ml
,,http://www.mundodascervejas.com/cerveja-way-beer-premium-lager-310ml,Cerveja Way Premium Lager - 310ml (Val. 30/09/2015)
,,http://www.mundodascervejas.com/cerveja-erdinger-weissbier-alkoholfrei-500ml,Cerveja Erdinger Weissbier Alkoholfrei - 500ml (Venc. 30/10/2014)
,Premium American Lager,http://www.mundodascervejas.com/cerveja-cacildis-do-mussum-355ml,Cerveja Cacildis do Mussum - 355ml (Val. 10/10/2015)
,American IPA,http://www.mundodascervejas.com/cerveja-horny-goat-tango-delta-473ml,Cerveja Horny Goat Tango Delta - 473ml (Val. 09/09/2016)
,,http://www.mundodascervejas.com/cerveja-hacker-pschorr-hefe-weisse-500ml,Cerveja Hacker-Pschorr Hefe Weisse - 500ml
,,http://www.mundodascervejas.com/cerveja-maisels-weisse-original-500ml,Cerveja Maisel's Weisse Original - 500ml (Val. 28/01/2016)
,Old Ale,http://www.mundodascervejas.com/cerveja-abbot-reserve-500ml,Cerveja Abbot Reserve - 500ml (Val. 05/2016)
,Sweet Stout,http://www.mundodascervejas.com/cerveja-tupiniquim-chocolate-310ml,Cerveja Tupiniquim Chocolate - 310ml (Val. junho/2016)
,,http://www.mundodascervejas.com/cerveja-north-coast-red-seal-ale-355ml,Cerveja North Coast Red Seal Ale - 355ml
,Premium American Lager,http://www.mundodascervejas.com/produto/cerveja-red-stripe-lager-330ml-val-06112015.html,Cerveja Red Stripe Lager - 330ml (Val. 06/11/2015)
,,http://www.mundodascervejas.com/cerveja-gulden-draak-9000-quadruple-330ml,Cerveja Gulden Draak 9000 Quadruple - 330ml (Val. 02/07/2015)
,Standard American Lager,http://www.mundodascervejas.com/cerveja-estrella-damm-barcelona-330ml,Cerveja Estrella Damm Barcelona - 330ml (Val. 30/07/2015)
,Malt Liquor,http://www.mundodascervejas.com/cerveja-faxe-extra-strong-10-1000ml,Cerveja Faxe Extra Strong 10% - 1000ml (Val. 10/08/2015)
,,http://www.mundodascervejas.com/cerveja-harviestoun-schiehallion-330ml,Cerveja Harviestoun Schiehallion - 330ml (Val. 05/01/2015)
,Weizenbock,http://www.mundodascervejas.com/cerveja-weihenstephaner-vitus-500ml,Cerveja Weihenstephaner Vitus - 500ml (Val. 01/05/2016)
,American Amber Ale,http://www.mundodascervejas.com/cerveja-harviestoun-broken-dial-330ml,Cerveja Harviestoun Broken Dial - 330ml (Val. 30/09/2015)
,American Amber Ale,http://www.mundodascervejas.com/cerveja-brewdog-5am-red-ale-330ml,Cerveja Brewdog 5am Red Ale - 330ml (Val. 17/12/2015)
,Saison / Farmhouse,http://www.mundodascervejas.com/cerveja-brooklyn-sorachi-ace-750ml.html,Cerveja Brooklyn Sorachi Ace - 750ml (Val. 30/05/2016)
,Munich Helles,http://www.mundodascervejas.com/cerveja-paulaner-original-munchner-hell-500ml,Cerveja Paulaner Original Münchner Hell - 500ml (Val. 30/08/2015)
,Spice/Herb/Vegetable Beer,http://www.mundodascervejas.com/cerveja-anchor-christmas-ale-2013-355ml,Cerveja Anchor Christmas Ale 2013 - 355ml (Val. 08/10/2015)
,Belgian Dubbel,http://www.mundodascervejas.com/cerveja-affligem-dubbel-330ml.html,Cerveja Affligem Dubbel - 330ml (Val. 26/09/2015)
,Belgian Tripel,http://www.mundodascervejas.com/cerveja-gouden-carolus-tripel-330ml,Cerveja Gouden Carolus Tripel - 330ml (Val. 17/04/2017)
,Belgian Dark Strong Ale,http://www.mundodascervejas.com/cerveja-gouden-carolus-ambrio-330ml,Cerveja Gouden Carolus Ambrio - 330ml (Val. 13/06/2016)
,Belgian Dark Strong Ale,http://www.mundodascervejas.com/cerveja-de-ranke-guldenberg-330ml,Cerveja De Ranke Guldenberg - 330ml (Val. 04/12/2019)
,Cream Ale,http://www.mundodascervejas.com/cerveja-wexford-irish-cream-ale-440ml,Cerveja Wexford Irish Cream Ale - 440ml (Val. 31/05/2016)
,Saison / Farmhouse,http://www.mundodascervejas.com/cerveja-fantome-saison-750ml,Cerveja Fantôme Saison - 750ml (Val. 31/11/2016)
,,http://www.mundodascervejas.com/cerveja-delirium-noel-christmas-330ml.html,Cerveja Delirium Noël Christmas - 330ml (Val. 30/09/2017)
,Belgian Blond Ale,http://www.mundodascervejas.com/cerveja-leffe-blond-330ml,Cerveja Leffe Blond - 330ml (Val. 21/09/2016)
,,http://www.mundodascervejas.com/cerveja-erdinger-weissbier-dunkel-500ml.html,Cerveja Erdinger Weissbier Dunkel - 500ml (Venc. 30/11/2015)
54.00,Belgian IPA - ,https://www.wbeer.com.br/cervejas/ale/to-ol-sans-frontiere-750ml/prod12504.html,To Øl Sans Frontière - 750ml
19.50,Saison - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-duchessa-330ml/prod859.html,Birra del Borgo Duchessa - 330ml
19.50,American Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-reale-330ml/prod855.html,Birra del Borgo ReAle - 330ml
66.00,Blond Ale - ,https://www.wbeer.com.br/cervejas/ale/st-feuillien-blonde-750ml/prod1037.html,St. Feuillien Blonde - 750ml
19.00,Premium Lager - ,https://www.wbeer.com.br/cervejas/lager/coruja-otus-hop-500ml/prod10080.html,Coruja Otus Hop - 500ml
,Witbier,http://www.mundodascervejas.com/cerveja-la-trappe-witte-330ml,Cerveja La Trappe Witte - 330ml (Val. 30/07/2015)
,,http://www.mundodascervejas.com/cerveja-way-beer-amburana-lager-310ml,Cerveja Way Amburana Lager - 310ml (Val. 30/10/2015)
26.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/anchor-saison-spring-ale-355ml/prod1012.html,Anchor Saison Spring Ale - 355ml
,Dry Stout,http://www.mundodascervejas.com/cerveja-guinness-draught-440ml.html,Cerveja Guinness Draught - 440ml (Val. 16/02/2016)
,Specialty Beer,http://www.mundodascervejas.com/cerveja-baden-baden-chocolate-beer-600ml.html,Cerveja Baden Baden Chocolate Beer - 600ml (Val. 10/05/2016)
,,http://www.mundodascervejas.com/cerveja-mort-subite-original-kriek-250ml,Cerveja Mort Subite Original Kriek - 250ml (Val. 07/02/2016)
,Russian Imperial Stout,http://www.mundodascervejas.com/cerveja-evil-twin-yin-355ml.html,Cerveja Evil Twin Yin - 355ml (Val. 10/07/2016)
,Imperial IPA,http://www.mundodascervejas.com/cerveja-evil-twin-molotov-cocktail-355ml.html,Cerveja Evil Twin Molotov Cocktail - 355ml (Val. 12/02/2017)
56.00,Imperial Stout - ,https://www.wbeer.com.br/cervejas/ale/to-ol-goliat-imperial-stout-bourbon-barrel-aged-375ml/prod12383.html,To Øl Goliat Imperial Stout Bourbon Barrel Aged - 375ml
31.00,Belgian Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/la-trappe-isidor-330ml/prod930.html,La Trappe Isidor - 330ml
22.40,Pale Lager - ,https://www.wbeer.com.br/cervejas/lager/hasen-brau-hasen-extra-500ml/prod13561.html,Hasen-Bräu Hasen Extra - 500ml
65.70,Saison - ,https://www.wbeer.com.br/cervejas/ale/fantome-saison-750ml/prod183.html,Fantôme Saison  -750ML
20.50,Black IPA - ,https://www.wbeer.com.br/cervejas/ale/buxton-imperial-black-ipa-330ml/prod12616.html,Buxton Imperial Black IPA - 330ml
58.50,Saison - ,https://www.wbeer.com.br/cervejas/ale/la-brasserie-de-blaugies-hill-farmstead-la-vermontoise-750ml/prod12102.html,La Brasserie de Blaugies /Hill Farmstead La Vermontoise - 750ml
32.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/le-trou-du-diable-la-saison-du-tracteur-600ml/prod13339.html,Le Trou du Diable La Saison Du Tracteur - 600ml
36.50,Strong Dark Ale - ,https://www.wbeer.com.br/cervejas/ale/struise-pannepot-grand-reserva-2010-330-ml/prod12486.html,Struise Pannepot Grand Reserva 2010 330 ml
,Wood-Aged Beer,http://www.mundodascervejas.com/cerveja-harviestoun-ola-dubh-18-330ml,Cerveja Harviestoun Ola Dubh 18 - 330ml (Val. 30/11/2015)
19.50,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/buxton-axe-edge-330-ml/prod964.html,Buxton Axe Edge - 330 ml
,Witbier,http://www.mundodascervejas.com/cerveja-baden-baden-witbier-600ml,Cerveja Baden Baden Witbier - 600ml (Val. 29/08/2015)
21.50,Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/to-ol-reparationsbajer-gluten-free-pale-ale-sem-gluten-330ml/prod12401.html,To Øl Reparationsbajer Gluten Free Pale Ale (sem glúten) - 330ml
23.00,Pilsner - ,https://www.wbeer.com.br/cervejas/lager/to-ol-raid-beer-hoppy-lager-330ml/prod12403.html,To Øl Raid Beer Hoppy Lager - 330ml
24.00,Witbier,http://www.emporioveredas.com.br/cerveja-caracole-troublette-330ml.html,Cerveja Caracole Troublette 330ml
31.50,Sauer,http://www.emporioveredas.com.br/cerveja-bockor-cuvee-des-jacobins-rouge-330ml.html,Cerveja Bsockor Cuvee Des Jacobins Rouge 330ml
18.20,Fruit Beer,http://www.emporioveredas.com.br/cerveja-bockor-jacobins-kriek-250ml.html,Cerveja Bockor Jacobins Kriek 250ml
224.30,Strong Ale,http://www.emporioveredas.com.br/cerveja-abaye-des-rocs-grand-cru-1-5-litros.html,Cerveja Abbaye Des Rocs Grand Cru 1.5 Litros
25.99,APA,http://www.emporioveredas.com.br/cerveja-wijsbier-blonde-poes-american-pale-ale-355ml.html,Cerveja Wijsbier Blonde Poes American Pale Ale 355ml
,,http://www.mundodascervejas.com/cerveja-baden-baden-1999-600ml.html,Cerveja Baden Baden 1999 - 600ml
18.50,Weiss - ,https://www.wbeer.com.br/cervejas/ale/benediktiner-weissbier-500ml/prod424.html,Benediktiner Weissbier - 500ml
16.99,Pale Ale   ,http://www.emporioveredas.com.br/cerveja-magic-hat-9-pale-ale-355ml.html,Cerveja Magic Hat 9 Pale Ale 355ml
17.50,Premium Lager - ,https://www.wbeer.com.br/cervejas/lager/faxe-premium-1l/prod237.html,Faxe Premium - 1L
